site,lon,lat,sp1,sp2,sp3,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc10,lc11,lc12,lc13,lc14
244100,-72.625,48.875,1,0,0,29.717777252197266,83,195.0144500732422,11480.517578125,229.3655548095703,-195.5366668701172,424.8933410644531,174.96221923828125,-83.182220458984375,174.96221923828125,-135.0144500732422,837.1966552734375,106.7300033569336,44.86666488647461,26.639999389648438,292.7133483886719,136.76666259765625,292.7133483886719,146.28443908691406,45,0,3,0,0,21,2,0,1,24,0,49,2
244101,-72.625,49.125,1,0,0,24.54777717590332,83,194.50332641601562,11555.0126953125,225.93666076660156,-201.631103515625,427.5466613769531,169.9344482421875,-88.94999694824219,170.8077850341797,-141.4199981689453,898.77667236328125,114.49666595458984,45.5,28.807777404785156,316.0833435058594,138.2111053466797,313.7088928222656,149.59889221191406,65,0,0,0,0,0,0,0,0,30,0,55,2
244102,-72.625,49.375,1,0,0,18.824443817138672,83,193.47000122070312,11633.037109375,221.77333068847656,-208.36778259277344,430.1222229003906,164.77444458007812,-93.10221862792969,166.03334045410156,-148.4855499267578,905.977783203125,114.51777648925781,45.93333435058594,28.836666107177734,319.7355651855469,140.37777709960938,315.34332275390625,150.8322296142578,66,0,0,0,0,0,0,0,0,30,0,55,2
244103,-72.625,49.625,1,0,0,12.369999885559082,83,191.9788818359375,11695.28125,216.27999877929688,-215.618896484375,431.8988952636719,159.14332580566406,-77.622222900390625,160.2133331298828,-156.13999938964844,938.85223388671875,117.88777923583984,48.849998474121094,28.11111068725586,331.631103515625,150.62110900878906,326.9344482421875,161.27333068847656,67,0,0,0,0,0,0,0,0,30,0,55,2
244104,-72.625,49.875,1,0,0,6.306666851043701,82.21888732910156,190.01333618164062,11749.154296875,210.74221801757812,-222.3544464111328,433.07110595703125,153.7899932861328,-49.08333206176758,154.71444702148438,-163.33444213867188,972.64886474609375,122.4588851928711,50.445556640625,28.38777732849121,346.7933349609375,156.41111755371094,341.7688903808594,170.7822265625,68,0,0,0,0,0,0,0,0,31,0,55,2
244105,-72.625,50.125,1,0,0,3.387777805328369,81.4477767944336,187.3477783203125,11830.80078125,208.3411102294922,-226.41000366210938,434.7955627441406,151.7111053466797,-33.72222137451172,152.57110595703125,-167.85888671875,977.51776123046875,123.73444366455078,50.741111755371094,28.651111602783203,351.3388977050781,158.53111267089844,346.82666015625,173.50555419921875,68,0,0,0,0,0,0,0,0,29,0,55,2
244106,-72.625,50.375,1,0,0,0.44777777791023254,80.52222442626953,184.87110900878906,11888.7578125,205.4933319091797,-230.0500030517578,435.61444091796875,149.41888427734375,-34.97888946533203,150.1777801513672,-171.95777893066406,946.99224853515625,120.0888900756836,48.38888931274414,29.845556259155273,344.5555419921875,151.40444946289062,338.4689025878906,165.3155517578125,68,0,0,0,0,1,0,0,0,29,0,55,2
244107,-72.625,50.625,1,0,0,-4.432222366333008,79.58555603027344,183.0366668701172,11895.6669921875,200.0722198486328,-234.59222412109375,434.72222900390625,144.5255584716797,-42.56666564941406,145.19778442382812,-177.09666442871094,938.7088623046875,120.11333465576172,48.33777618408203,30.66666603088379,345.38665771484375,151.48777770996094,338.96221923828125,161.4844512939453,68,0,0,0,0,0,0,0,0,30,0,54,2
244108,-72.625,50.875,1,0,0,-7.085555553436279,78.66222381591797,181.09445190429688,11921.78515625,197.17889404296875,-237.12889099121094,434.3766784667969,142.17555236816406,-58.31111145019531,142.7977752685547,-180.2899932861328,953.69219970703125,124.0999984741211,48.48444366455078,32.1522216796875,357.4244384765625,152.836669921875,349.37554931640625,160.17333984375,64,0,0,0,0,0,0,0,0,26,0,48,2
244109,-72.625,51.125,1,0,0,-6.062222003936768,77.774444580078125,178.51889038085938,11998.5087890625,198.7822265625,-236.6377716064453,435.4710998535156,144.25778198242188,-103.01667022705078,144.8000030517578,-180.3955535888672,933.85333251953125,123.62777709960938,46.58555603027344,33.68555450439453,356.5799865722656,148.22999572753906,346.7088928222656,151.83444213867188,65,0,0,0,0,0,0,0,0,30,0,55,2
244121,-72.625,54.125,1,0,0,-33.35333251953125,72.84222412109375,162.80555725097656,12691.263671875,181.52667236328125,-264.5966796875,446.131103515625,88.14221954345703,-219.4677734375,128.48333740234375,-219.4677734375,741.719970703125,111.72777557373047,24.850000381469727,46.913333892822266,329.118896484375,87.932220458984375,310.61444091796875,87.932220458984375,98,0,0,0,0,0,0,0,0,0,0,30,1
244649,-72.375,44.125,1,0,1,60.13444519042969,79.975555419921875,219.56666564941406,9516.5078125,236.1377716064453,-127.0633316040039,363.1988830566406,184.76222229003906,-73.14111328125,184.78334045410156,-73.14111328125,999.83331298828125,101.01222229003906,60.2055549621582,14.628889083862305,300.1644592285156,189.2066650390625,300.163330078125,189.2066650390625,0,0,1,0,0,2,0,0,0,93,0,77,5
244650,-72.375,44.375,1,0,0,62.301109313964844,79.22222137451172,216.3522186279297,9656.470703125,239.15554809570312,-127.8155517578125,367.0133361816406,188.19888305664062,-73.2388916015625,188.20443725585938,-73.2388916015625,1036.235595703125,106.75,61.2511100769043,16.31222152709961,317.57110595703125,190.36111450195312,317.5688781738281,190.36111450195312,0,0,2,0,0,2,0,0,0,93,0,79,5
244651,-72.375,44.625,1,0,0,59.67555618286133,79,214.1744384765625,9746.3564453125,236.77667236328125,-132.4522247314453,369.25,186.20555114746094,-77.36333465576172,186.27667236328125,-77.36333465576172,1160.5355224609375,119.55777740478516,67.46666717529297,16.672222137451172,357.2066650390625,211.70111083984375,357.0888977050781,211.70111083984375,0,0,4,0,0,5,0,1,0,88,0,87,5
244652,-72.375,44.875,1,0,0,60.21666717529297,79,211.66000366210938,9871.1982421875,238.17222595214844,-134.35888671875,372.5289001464844,187.8477783203125,-78.81111145019531,187.99667358398438,-78.81111145019531,1091.0255126953125,111.4366683959961,64.2699966430664,15.368888854980469,331.2155456542969,203.10110473632812,330.8666687011719,203.10110473632812,0,0,1,0,0,9,0,2,0,85,0,85,5
244653,-72.375,45.125,1,0,1,60.18111038208008,79,209.64666748046875,9991.4228515625,239.25332641601562,-136.58888244628906,375.85443115234375,189.118896484375,-80.71666717529297,189.12110900878906,-80.71666717529297,1159.00439453125,119.92555236816406,68.97888946533203,15.271111488342285,357.064453125,219.64222717285156,357.0633239746094,219.64222717285156,62,0,0,0,0,2,0,0,0,30,0,55,4
244654,-72.375,45.375,1,0,0,60.40999984741211,79,207.913330078125,10118.36328125,240.9933319091797,-138.53443908691406,379.52667236328125,190.6300048828125,-82.28221893310547,190.6300048828125,-82.37555694580078,1188.312255859375,127.36666870117188,70.61444091796875,15.534444808959961,374.0688781738281,227.64999389648438,374.00665283203125,227.6522216796875,56,0,0,0,0,8,0,2,1,29,0,53,4
244655,-72.375,45.625,1,0,0,63.900001525878906,79.0022201538086,205.6744384765625,10286.705078125,246.7066650390625,-137.87110900878906,384.61334228515625,195.93777465820312,-81.33000183105469,195.99000549316406,-81.33000183105469,1128.4144287109375,121.51444244384766,65.79666900634766,15.764444351196289,354.42999267578125,215.35556030273438,340.2711181640625,215.35556030273438,43,0,0,0,0,13,0,11,5,25,0,48,3
244656,-72.375,45.875,1,0,0,65.15110778808594,79.21221923828125,203.7644500732422,10434.9658203125,250.0977783203125,-139.12554931640625,389.2322082519531,198.7211151123047,-82.36000061035156,198.89443969726562,-82.36000061035156,1051.792236328125,111.12333679199219,60.93777847290039,15.543333053588867,325.23779296875,199.41111755371094,302.1177673339844,199.41111755371094,38,0,0,0,1,14,0,13,7,24,0,46,3
244657,-72.375,46.125,1,0,0,64.13555908203125,79.475555419921875,202.0433349609375,10562.5546875,250.95443725585938,-142.39111328125,393.3822326660156,199.10556030273438,-85.33000183105469,199.36111450195312,-85.33000183105469,1039.3778076171875,107.97333526611328,58.69111251831055,16.366666793823242,319.3022155761719,191.1455535888672,302.239990234375,191.1455535888672,20,0,2,0,0,19,0,23,14,19,0,36,2
244658,-72.375,46.375,1,0,0,63.650001525878906,79.68333435058594,199.96556091308594,10705.0302734375,252.45333862304688,-145.58888244628906,398.0400085449219,200.12554931640625,-88.03333282470703,200.63221740722656,-88.03333282470703,1032.8199462890625,105.9366683959961,56.588890075683594,17.311111450195312,316.489990234375,184.6155548095703,305.90667724609375,184.6155548095703,29,0,0,0,0,16,0,8,9,20,0,44,3
244659,-72.375,46.625,1,0,0,56.836666107177734,79.83777618408203,198.7899932861328,10778.2587890625,246.51222229003906,-154.17999267578125,400.6744384765625,193.9422149658203,-96.24666595458984,194.46444702148438,-96.24666595458984,1056.92333984375,109.51555633544922,57.945556640625,18.787776947021484,327.80889892578125,187.28555297851562,321.0833435058594,187.28555297851562,40,0,1,0,0,14,0,9,9,24,0,46,3
244660,-72.375,46.875,1,0,0,47.31222152709961,79.96333312988281,198.07666015625,10819.6318359375,237.2822265625,-165.0822296142578,402.38665771484375,184.86778259277344,-105.53111267089844,185.22332763671875,-106.67111206054688,1099.4788818359375,117.37444305419922,61.676666259765625,19.95222282409668,348.6000061035156,196.4388885498047,343.5744323730469,196.47222900390625,55,0,0,0,0,9,0,1,3,28,0,52,3
244661,-72.375,47.125,1,0,0,37.61888885498047,80,197.61000061035156,10847.6611328125,227.6522216796875,-176.0177764892578,403.64111328125,175.42666625976562,-114.48555755615234,175.62889099121094,-117.09666442871094,1098.6944580078125,121.5955581665039,64.03778076171875,19.684444427490234,351.9244384765625,201.35000610351562,350.5677795410156,201.4388885498047,66,0,0,0,0,0,0,0,0,31,0,56,3
244662,-72.375,47.375,1,0,0,33.08777618408203,80,196.80999755859375,10920.5966796875,223.7977752685547,-182.3322296142578,406.1422119140625,171.62777709960938,-94.50777435302734,171.75778198242188,-122.9366683959961,1076.6121826171875,125.1611099243164,63.68000030517578,21.16111183166504,353.8177795410156,198.60888671875,353.07666015625,199.5833282470703,67,0,0,0,0,0,0,0,0,31,0,56,3
244663,-72.375,47.625,1,0,0,28.504444122314453,80.01667022705078,196.64111328125,10967.6376953125,219.7211151123047,-188.13999938964844,407.84112548828125,167.38999938964844,-70.57221984863281,167.5911102294922,-128.37889099121094,1049.2022705078125,126.30777740478516,62.266666412353516,21.775554656982422,350.6111145019531,194.68333435058594,349.4533386230469,199.27333068847656,63,0,0,0,0,0,0,0,0,30,0,55,3
244664,-72.375,47.875,1,0,0,25.766666412353516,80.72110748291016,196.7788848876953,11018.1767578125,217.60556030273438,-191.9788818359375,409.6277770996094,164.92555236816406,-27.621110916137695,165.34445190429688,-132.01333618164062,1061.4932861328125,132.01222229003906,61.16777801513672,23.184444427490234,361.6722106933594,192.6022186279297,359.435546875,203.7788848876953,66,0,0,0,0,0,0,0,0,31,0,55,3
244666,-72.375,48.375,1,0,0,25.27666664123535,81.90888977050781,197.25778198242188,11153.703125,219.445556640625,-194.99667358398438,414.3900146484375,166.39332580566406,-72.57666778564453,166.39332580566406,-134.64443969726562,902.16778564453125,115.06111145019531,52.19444274902344,23.494443893432617,312.6488952636719,164.6133270263672,312.6488952636719,169.54110717773438,65,0,0,0,0,0,0,0,0,31,0,55,3
244667,-72.375,48.625,1,0,0,34.24777603149414,82.30000305175781,195.45889282226562,11364.171875,231.74888610839844,-189.4744415283203,421.2033386230469,178.0211181640625,-87.23444366455078,178.0211181640625,-128.77667236328125,831.8033447265625,106.21888732910156,46.945556640625,24.184444427490234,289.9266662597656,147.05111694335938,289.9266662597656,152.85000610351562,28,0,4,0,0,17,1,0,3,19,0,45,2
244668,-72.375,48.875,1,0,0,32.57666778564453,83,195.12889099121094,11457.9921875,231.96888732910156,-192.58778381347656,424.57110595703125,177.47222900390625,-79.59444427490234,177.55667114257812,-131.89222717285156,866.08111572265625,111.1611099243164,45.64555740356445,27.40333366394043,303.7866516113281,139.6455535888672,303.6544494628906,150.7866668701172,38,0,2,1,0,25,2,0,2,23,0,46,2
244669,-72.375,49.125,1,0,0,26.205554962158203,83,195.0399932861328,11515.55859375,227.0833282470703,-199.6199951171875,426.7411193847656,170.86444091796875,-86.888885498046875,171.9788818359375,-139.22666931152344,898.5755615234375,114.71888732910156,45.25,28.986665725708008,316.7200012207031,138.1477813720703,313.6277770996094,150.07666015625,61,0,0,0,0,4,0,0,0,29,0,54,2
244670,-72.375,49.375,1,0,0,19.1744441986084,83,194.12889099121094,11577.244140625,221.4522247314453,-207.4166717529297,428.8622131347656,164.7322235107422,-93.11888885498047,165.6699981689453,-147.33111572265625,937.31219482421875,118.8933334350586,47.43777847290039,28.78444480895996,330.7066650390625,145.39666748046875,326.79779052734375,156.64222717285156,66,0,0,0,0,0,0,0,0,31,0,55,3
244671,-72.375,49.625,0,0,0,13.126667022705078,83,192.37889099121094,11650.1474609375,216.56222534179688,-214.35667419433594,430.9222106933594,159.7288818359375,-72.05000305175781,160.47999572753906,-154.69667053222656,966.02557373046875,122.47110748291016,49.77000045776367,28.63111114501953,342.12554931640625,153.07110595703125,339.0733337402344,164.81333923339844,68,0,0,0,0,0,0,0,0,28,0,48,2
244675,-72.375,50.625,1,0,0,-4.705555438995361,79.26222229003906,182.9344482421875,11847.658203125,199.06666564941406,-234.1744384765625,433.2522277832031,144.0144500732422,-69.71888732910156,144.32777404785156,-176.663330078125,984.39776611328125,128.96556091308594,49.76222229003906,31.90333366394043,365.1811218261719,156.67999267578125,362.7833251953125,164.14222717285156,69,0,0,0,0,0,0,0,0,28,0,48,2
244676,-72.375,50.875,1,0,0,-6.902222156524658,78.25111389160156,180.727783203125,11883.783203125,196.64222717285156,-236.36778259277344,433.0466613769531,142.12222290039062,-91.40555572509766,142.50332641601562,-179.4633331298828,958.574462890625,126.92778015136719,47.712223052978516,33.29111099243164,361.1011047363281,151.31777954101562,356.5966796875,155.27444458007812,63,0,0,0,0,0,0,0,0,28,0,55,2
244677,-72.375,51.125,1,0,0,-7.831110954284668,77.27777862548828,178.38999938964844,11934.20703125,195.94332885742188,-237.2933349609375,433.2644348144531,141.95443725585938,-162.7177734375,142.19778442382812,-181.1377716064453,939.9910888671875,126.24222564697266,45.650001525878906,34.41555404663086,359.48443603515625,147.1133270263672,354.2200012207031,147.56777954101562,0,0,0,0,0,1,0,0,0,93,0,69,2
244679,-72.375,51.625,1,0,0,-14.546667098999023,75.59444427490234,175.05667114257812,11961.291015625,188.9566650390625,-242.5655517578125,431.6377868652344,135.89443969726562,-187.26222229003906,135.91111755371094,-188.25,878.6744384765625,117.62110900878906,37.70000076293945,37.67555618286133,344.82000732421875,124.34889221191406,338.14776611328125,124.3677749633789,68,0,0,0,0,0,0,0,0,31,0,55,1
244682,-72.375,52.375,0,0,0,-16.953332901000977,74,169.69667053222656,12173.37109375,189.35000610351562,-245.4499969482422,434.81109619140625,137.02444458007812,-193.93556213378906,137.02444458007812,-193.93556213378906,873.16778564453125,121.22222137451172,33.3033332824707,42.29777908325195,360.4822082519531,111.59111022949219,360.4822082519531,111.59111022949219,99,0,0,0,0,0,0,0,0,0,0,29,1
245217,-72.125,44.125,1,0,0,69.695556640625,80.00333404541016,218.10888671875,9633.380859375,247.42889404296875,-119.91666412353516,367.3255615234375,195.32444763183594,-65.09222412109375,195.89222717285156,-65.09222412109375,895.12890625,91.66777801513672,52.5966682434082,16.045555114746094,270.5455627441406,164.06443786621094,270.1766662597656,164.06443786621094,0,0,3,0,0,5,0,1,0,88,0,87,5
245218,-72.125,44.375,1,0,1,62.32777786254883,79.88555908203125,216.50889587402344,9677.087890625,239.6300048828125,-128.5933380126953,368.207763671875,188.66555786132812,-73.39555358886719,188.66555786132812,-73.39555358886719,916.99224853515625,95.52889251708984,53.36666488647461,17.327777862548828,284.7311096191406,165.31443786621094,284.7311096191406,165.31443786621094,0,0,5,0,0,7,0,1,0,84,0,91,5
245219,-72.125,44.625,1,0,0,56.122222900390625,79.084442138671875,214.76666259765625,9727.76953125,233.0755615234375,-136.05332946777344,369.1233215332031,182.70111083984375,-80.52889251708984,182.70111083984375,-80.52889251708984,1008.469970703125,105.9111099243164,58.387779235839844,17.155555725097656,315.3133239746094,183.08778381347656,315.3133239746094,183.08778381347656,0,0,4,1,0,5,0,0,0,87,0,84,5
245220,-72.125,44.875,1,0,0,59.31111145019531,79,211.53555297851562,9875.8837890625,237.27444458007812,-135.61666870117188,372.9055480957031,187.22000122070312,-79.66222381591797,187.22555541992188,-79.66222381591797,1133.1121826171875,117.75,67.33333587646484,16.023332595825195,352.1655578613281,213.6155548095703,352.1644592285156,213.6155548095703,0,0,3,0,1,8,0,1,0,81,0,88,6
245221,-72.125,45.125,1,1,0,62.02111053466797,79,208.8322296142578,10016.7080078125,241.23110961914062,-135.3522186279297,376.564453125,191.31666564941406,-77.67333221435547,191.31666564941406,-79.12444305419922,1116.2667236328125,116.50555419921875,68.21333312988281,15.312222480773926,346.78778076171875,217.50111389160156,346.78778076171875,217.57777404785156,50,0,0,0,0,11,0,2,2,26,0,52,4
245222,-72.125,45.375,1,0,1,59.35333251953125,78.70111083984375,207.5399932861328,10096.28515625,239.2977752685547,-139.30999755859375,378.586669921875,189.3977813720703,-78.30555725097656,189.3977813720703,-83.067779541015625,1083.658935546875,116.60555267333984,64.7933349609375,15.822221755981445,342.4700012207031,208.34889221191406,342.4700012207031,208.54666137695312,55,0,0,0,1,8,0,1,1,29,0,52,4
245223,-72.125,45.625,1,0,0,60.84111022949219,78.714447021484375,205.60777282714844,10225.34765625,242.38333129882812,-139.87889099121094,382.304443359375,192.1999969482422,-80.42778015136719,192.1999969482422,-83.53888702392578,1108.671142578125,121.4566650390625,65.73999786376953,16.085556030273438,353.10223388671875,213.0044403076172,352.9166564941406,213.1233367919922,50,0,0,0,0,15,0,2,3,27,0,51,3
245224,-72.125,45.875,1,0,0,63.143333435058594,78.9344482421875,203.50999450683594,10371.6669921875,246.7544403076172,-140.00111389160156,386.7588806152344,196.054443359375,-83.279998779296875,196.09889221191406,-83.475555419921875,1071.06005859375,115.53221893310547,63.63888931274414,15.739999771118164,336.9444580078125,205.86778259277344,324.9766540527344,205.87554931640625,29,0,2,0,0,24,0,13,8,21,0,41,3
245225,-72.125,46.125,1,0,0,62.48222351074219,79,201.92222595214844,10493.08984375,247.9177703857422,-142.8411102294922,390.7066650390625,196.70777893066406,-85.97333526611328,196.83111572265625,-86.02333068847656,1066.994384765625,112.13444519042969,61.776668548583984,16.420000076293945,331.95111083984375,199.33444213867188,313.94000244140625,199.33555603027344,32,0,1,0,0,21,0,12,9,22,0,43,3
245226,-72.125,46.375,1,0,0,61,79,200.2388916015625,10618.435546875,248.1844482421875,-146.70777893066406,394.9022216796875,196.55555725097656,-86.31666564941406,196.79666137695312,-89.47110748291016,1110.522216796875,114.2699966430664,64.6544418334961,16.045555114746094,341.42333984375,208.5688934326172,325.7355651855469,208.64999389648438,43,0,1,0,0,14,0,6,7,25,0,48,3
245227,-72.125,46.625,1,0,0,59.54999923706055,79,198.21556091308594,10759.9365234375,248.60000610351562,-151.10667419433594,399.7044372558594,196.60777282714844,-75.1933364868164,196.89332580566406,-93.25555419921875,1108.0888671875,115.03221893310547,64.53221893310547,17.54888916015625,343.9677734375,205.2211151123047,331.348876953125,206.40554809570312,28,0,1,0,0,22,0,6,9,19,0,43,3
245228,-72.125,46.875,1,0,0,45.967777252197266,79.00777435302734,198.16555786132812,10757.3818359375,234.7977752685547,-165.3522186279297,400.1811218261719,182.727783203125,-78.31444549560547,183.0833282470703,-107.19444274902344,1236.7332763671875,131.1911163330078,72.51667022705078,19.01444435119629,389.60443115234375,227.85777282714844,380.84332275390625,229.6133270263672,63,0,0,0,0,2,0,0,1,30,0,54,3
245229,-72.125,47.125,1,0,0,33.81444549560547,79.20555877685547,198.11444091796875,10760.9912109375,222.36111450195312,-178.3844451904297,400.7733459472656,170.46665954589844,-56.934444427490234,170.67222595214844,-119.72888946533203,1281.953369140625,140.9066619873047,75.9344482421875,19.657777786254883,408.945556640625,236.24110412597656,404.02667236328125,239.93777465820312,67,0,0,0,0,0,0,0,0,31,0,55,3
245230,-72.125,47.375,1,0,0,29.442222595214844,79.69222259521484,197.20443725585938,10840.17578125,218.78778076171875,-184.7288818359375,403.5088806152344,166.85667419433594,-78.51444244384766,167.07000732421875,-125.52666473388672,1216.022216796875,138.64443969726562,72.08555603027344,20.273332595825195,393.7366638183594,225.11000061035156,390.5944519042969,227.43333435058594,67,0,0,0,0,0,0,0,0,31,0,55,3
245231,-72.125,47.625,1,0,0,25.964445114135742,80,196.8188934326172,10902.0185546875,216.01333618164062,-189.64222717285156,405.6344299316406,163.86778259277344,-78.16889190673828,164.163330078125,-130.0933380126953,1166.2421875,138.68556213378906,67.8566665649414,21.8700008392334,387.3333435058594,213.59555053710938,383.75,215.6999969482422,68,0,0,0,0,0,0,0,0,30,0,48,3
245232,-72.125,47.875,1,0,0,24.639999389648438,80.09666442871094,196.75,10968.56640625,215.50555419921875,-192.36444091796875,407.9266662597656,163.1699981689453,-113.74666595458984,163.48333740234375,-132.54556274414062,1061.63671875,129.99110412597656,61.0099983215332,22.37555503845215,357.39556884765625,195.304443359375,354.9422302246094,196.0577850341797,62,0,0,0,0,0,0,0,0,29,0,55,3
245233,-72.125,48.125,1,0,0,24.142221450805664,80.94444274902344,197.0322265625,11029.5703125,216.10000610351562,-194.07888793945312,410.151123046875,163.4344482421875,-91.84889221191406,163.70889282226562,-134.03778076171875,1014.4188842773438,127.63444519042969,57.56444549560547,23.420000076293945,346.6433410644531,186.02444458007812,345.5188903808594,187.78443908691406,64,0,0,0,0,1,0,0,0,30,0,55,3
245234,-72.125,48.375,1,0,0,30.530000686645508,81.584442138671875,196.41000366210938,11182.7314453125,224.9788818359375,-190.3188934326172,415.25555419921875,171.94778442382812,-102.86222076416016,171.97000122070312,-129.87445068359375,870.2288818359375,109.77777862548828,48.9988899230957,23.182222366333008,297.9533386230469,158.25778198242188,297.8988952636719,159.7022247314453,48,0,1,0,0,4,0,0,1,23,0,54,3
245235,-72.125,48.625,1,0,0,37.11888885498047,82.14778137207031,195.25332641601562,11354.830078125,234.3222198486328,-186.63555908203125,420.98443603515625,180.7022247314453,-74.51667022705078,180.83555603027344,-125.83999633789062,861.925537109375,110.40110778808594,46.75,26.0766658782959,300.77667236328125,145.7455596923828,300.5411071777344,153.57333374023438,4,0,0,0,0,1,0,0,0,1,0,54,3
245236,-72.125,48.875,1,0,0,32.921112060546875,83,195.9199981689453,11409.666015625,231.7100067138672,-191.5800018310547,423.2799987792969,176.4822235107422,-68.836669921875,177.304443359375,-130.8622283935547,880.566650390625,112.9977798461914,45.28111267089844,28.450000762939453,310.7699890136719,139.69888305664062,307.4466552734375,150.9677734375,43,0,2,2,0,19,2,0,1,25,0,48,2
245237,-72.125,49.125,1,0,0,26.36777687072754,83,195.54110717773438,11462.9482421875,226.5755615234375,-198.7822265625,425.3999938964844,170.43777465820312,-72.622222900390625,171.4888916015625,-138.3255615234375,911.29779052734375,116.23999786376953,46.64666748046875,28.520000457763672,321.00665283203125,143.96444702148438,317.1077880859375,155.2344512939453,63,0,0,2,0,2,0,0,0,30,0,54,2
245239,-72.125,49.625,1,0,0,14.267777442932129,82.91222381591797,192.47332763671875,11612.16796875,217.16221618652344,-212.86111450195312,430.04443359375,160.91221618652344,-72.41222381591797,161.1366729736328,-153.02000427246094,978.7166748046875,124.61111450195312,50.2511100769043,28.62444496154785,346.6099853515625,154.8188934326172,345.9922180175781,166.55555725097656,65,0,0,0,0,0,0,0,0,30,0,55,2
245240,-72.125,49.875,1,0,0,5.833333492279053,81.99555206298828,190.64443969726562,11636.07421875,208.7611083984375,-221.45333862304688,430.20001220703125,152.7899932861328,-77.410003662109375,152.8433380126953,-162.13888549804688,992.12335205078125,126.94889068603516,51.50222396850586,28.649999618530273,355.3777770996094,160.13333129882812,355.29888916015625,169.07888793945312,68,0,0,0,0,0,0,0,0,29,0,48,2
245242,-72.125,50.375,1,0,0,1.5299999713897705,79.97222137451172,184.5433349609375,11809.970703125,205.4166717529297,-227.96665954589844,433.3455505371094,150.2655487060547,-81.19000244140625,150.2655487060547,-169.6233367919922,993.88446044921875,130.98333740234375,49.87333297729492,31.27777862548828,368.35443115234375,156.89666748046875,368.35443115234375,164.304443359375,69,0,0,0,0,0,0,0,0,30,0,55,2
245243,-72.125,50.625,1,0,0,-2.7122223377227783,78.89221954345703,182.36778259277344,11832.5390625,200.75332641601562,-231.9566650390625,432.727783203125,146.16111755371094,-107.77889251708984,146.16221618652344,-174.34666442871094,956.64776611328125,127.16889190673828,46.99333190917969,32.87666702270508,358.1166687011719,149.63555908203125,358.1122131347656,152.8300018310547,68,0,0,0,0,0,0,0,0,30,0,54,2
245244,-72.125,50.875,1,0,0,-8.428889274597168,77.84889221191406,180.7022247314453,11818.9765625,194.16111755371094,-236.78334045410156,430.90777587890625,140.1199951171875,-150.9199981689453,140.1811065673828,-179.94444274902344,946.78668212890625,127.20777893066406,45.27111053466797,34.18888854980469,358.25555419921875,146.35000610351562,357.8833312988281,147.18666076660156,69,0,0,0,0,0,0,0,0,28,0,48,2
245250,-72.125,52.375,1,0,0,-17.858888626098633,73.62555694580078,169.2133331298828,12170.109375,188.40777587890625,-246.32333374023438,434.67999267578125,136.2566680908203,-194.67555236816406,136.2566680908203,-194.67555236816406,847.94219970703125,118.10555267333984,32.17222213745117,42.27000045776367,350.935546875,107.17111206054688,350.935546875,107.17111206054688,99,0,0,0,0,0,0,0,0,0,0,29,1
245251,-72.125,52.625,1,0,0,-19.20111083984375,73.00111389160156,167.97000122070312,12259.966796875,188.54556274414062,-248.20443725585938,436.73333740234375,136.42333984375,-197.4411163330078,136.42333984375,-197.4411163330078,849.68780517578125,119.0977783203125,31.05666732788086,43.77111053466797,355.6488952636719,104.49555206298828,355.6488952636719,104.49555206298828,99,0,0,0,0,0,0,0,0,0,0,29,1
245785,-71.875,44.125,1,1,1,60.50222396850586,80.74333190917969,220.35110473632812,9557.8359375,237.70443725585938,-128.29222106933594,366.01666259765625,184.75778198242188,-73.0566635131836,186.06222534179688,-73.0566635131836,1054.5322265625,106.5455551147461,62.54111099243164,15.122221946716309,314.6944580078125,195.49221801757812,312.6322326660156,195.49221801757812,0,0,2,0,0,1,0,0,0,94,0,82,5
245786,-71.875,44.375,1,0,0,63.72111129760742,80.12000274658203,216.6888885498047,9717.4287109375,241.89222717285156,-128.32000732421875,370.2355651855469,190.65777587890625,-72.3499984741211,190.74000549316406,-72.3499984741211,971.56219482421875,102.98444366455078,54.90666580200195,18.489999771118164,306.445556640625,171.52444458007812,306.413330078125,171.52444458007812,0,0,4,0,0,2,0,0,0,88,0,84,5
245787,-71.875,44.625,1,1,0,53.39777755737305,79.74666595458984,215.47332763671875,9725.107421875,230.55555725097656,-139.18777465820312,369.7411193847656,180.13221740722656,-83.07444763183594,180.13221740722656,-83.07444763183594,1045.2532958984375,114.00444793701172,57.918888092041016,19.587778091430664,337.5133361816406,183.0933380126953,337.5133361816406,183.0933380126953,0,0,3,2,0,2,0,0,0,89,0,77,5
245788,-71.875,44.875,1,0,0,50.77777862548828,79.0111083984375,213.09889221191406,9805.83984375,227.9244384765625,-143.32666015625,371.2510986328125,178.02000427246094,-86.96111297607422,178.0655517578125,-87.0977783203125,1055.816650390625,111.86000061035156,60.99444580078125,17.906665802001953,333.95001220703125,193.77667236328125,333.8933410644531,193.78334045410156,0,0,1,2,0,0,0,0,0,94,0,74,5
245789,-71.875,45.125,1,0,0,56.20222091674805,78.94666290283203,209.59666442871094,9968.05078125,234.7244415283203,-140.56222534179688,375.2677917480469,185.04888916015625,-72.97888946533203,185.0611114501953,-84.127777099609375,1098.2877197265625,114.32221984863281,68.2388916015625,15.353333473205566,340.5511169433594,216.28111267089844,340.54779052734375,216.7977752685547,35,0,4,1,0,22,0,6,6,23,0,45,3
