longitude,latitude,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc9,lc10
-78.08333333333333,49.916666666666664,0.08754169,11.248459,23.704796,1287.5974,22.78575,-24.6665,47.452248,13.95775,-9.491542,15.052334,-16.642792,890.0,114.0,32.0,35.547955,324.0,133.0,312.0,142.0,0.0,0.0,31.0,0.0,20.0,0.0,24.0,0.0,25.0,0.0
-78.08333333333333,50.083333333333336,-0.015604287,11.373709,23.795364,1299.9445,22.96475,-24.83325,47.798,13.909208,-9.711042,15.03325,-16.905043,877.0,113.0,31.0,36.235584,322.0,129.0,309.0,139.0,0.0,0.0,54.0,0.0,24.0,0.0,20.0,0.0,2.0,0.0
-78.08333333333333,50.25,-0.20829158,11.002167,23.468534,1284.895,22.3045,-24.576,46.8805,13.54325,-9.821,14.679875,-16.893042,871.0,112.0,30.0,36.559963,320.0,126.0,305.0,137.0,0.0,0.0,33.0,0.0,27.0,0.0,38.0,0.0,2.0,0.0
-78.08333333333333,50.416666666666664,-0.21760425,10.528708,22.864885,1274.7671,21.913,-24.1345,46.0475,13.484083,-15.570708,14.564917,-16.760708,856.0,110.0,29.0,37.088253,315.0,122.0,300.0,133.0,0.0,0.0,27.0,0.0,24.0,0.0,43.0,0.0,6.0,1.0
-78.08333333333333,50.583333333333336,-0.2788854,10.069479,22.129873,1271.8629,21.6435,-23.85825,45.501747,13.450417,-15.604959,14.509292,-16.754168,849.0,110.0,29.0,37.7741,314.0,120.0,297.0,131.0,0.0,0.0,27.0,0.0,22.0,0.0,41.0,0.0,11.0,1.0
-78.08333333333333,50.75,-0.2591666,9.896542,21.889435,1270.3695,21.557251,-23.65425,45.211502,13.430876,-15.606292,14.453834,-16.720125,835.0,108.0,27.0,38.970795,310.0,114.0,292.0,126.0,0.0,0.0,29.0,0.0,25.0,0.0,42.0,0.0,4.0,1.0
-78.08333333333333,50.916666666666664,-0.19480203,9.585354,21.426968,1267.4979,21.39975,-23.335249,44.735,13.44125,-15.525374,14.462875,-16.6215,819.0,106.0,26.0,39.66223,305.0,110.0,286.0,122.0,0.0,0.0,31.0,0.0,24.0,0.0,41.0,0.0,3.0,0.0
-78.08333333333333,51.083333333333336,-0.08904172,9.574083,21.069494,1292.267,21.92375,-23.51675,45.4405,13.72425,-15.73825,14.856292,-16.795334,802.0,104.0,26.0,40.362064,301.0,106.0,280.0,119.0,0.0,0.0,45.0,0.0,28.0,0.0,27.0,0.0,0.0,0.0
-78.08333333333333,51.25,-0.011229227,9.3134165,20.56816,1292.2168,21.8875,-23.39325,45.28075,13.788625,-15.698709,14.916375,-16.728333,785.0,101.0,25.0,41.010593,294.0,102.0,273.0,115.0,1.0,0.0,44.0,0.0,25.0,0.0,29.0,0.0,2.0,0.0
-78.08333333333333,51.416666666666664,0.021510495,9.194021,20.309078,1290.8856,21.8145,-23.456,45.2705,13.84925,-10.067917,14.876792,-16.72804,760.0,100.0,23.0,42.8588,289.0,94.0,264.0,109.0,0.0,0.0,50.0,0.0,24.0,0.0,24.0,0.0,2.0,0.0
-78.08333333333333,51.583333333333336,-0.19334355,9.379146,20.478819,1300.1854,21.94325,-23.855999,45.799248,13.769167,-10.348625,14.800417,-17.074207,749.0,100.0,23.0,43.380066,285.0,91.0,258.0,108.0,0.0,0.0,53.0,0.0,25.0,0.0,20.0,0.0,1.0,0.0
-78.08333333333333,51.75,-0.38906246,9.459958,20.66576,1297.9473,21.7135,-24.0625,45.776,13.566458,-10.515958,14.522542,-17.2895,737.0,99.0,22.0,44.773685,282.0,86.0,254.0,105.0,0.0,0.0,40.0,0.0,26.0,0.0,33.0,0.0,0.0,0.0
-78.08333333333333,51.916666666666664,-0.53918755,9.654875,20.960608,1302.9551,21.524,-24.538,46.062,13.43725,-10.707417,14.357166,-17.559292,724.0,99.0,21.0,45.701553,279.0,82.0,249.0,103.0,0.0,0.0,37.0,0.0,23.0,0.0,38.0,0.0,1.0,0.0
-78.08333333333333,52.083333333333336,-0.791302,9.832271,21.207834,1306.492,21.3595,-25.002,46.361504,9.211708,-10.968083,14.116292,-17.891167,718.0,100.0,21.0,46.562447,279.0,80.0,245.0,101.0,0.0,0.0,32.0,0.0,25.0,0.0,36.0,0.0,7.0,1.0
-78.08333333333333,52.25,-0.88559365,10.101687,21.432417,1319.7827,21.546751,-25.586,47.13275,9.227417,-11.163167,14.148292,-18.183083,702.0,99.0,20.0,47.452785,275.0,77.0,240.0,98.0,1.0,0.0,50.0,0.0,26.0,0.0,21.0,0.0,2.0,0.0
-78.08333333333333,52.416666666666664,-1.2128228,10.158146,21.447203,1318.7062,21.26325,-26.10025,47.363503,8.8865,-11.469542,13.821542,-18.500334,693.0,97.0,20.0,47.277412,271.0,76.0,237.0,97.0,1.0,0.0,38.0,0.0,26.0,0.0,31.0,0.0,5.0,1.0
-78.08333333333333,52.583333333333336,-1.3047707,10.405375,21.661167,1338.3708,21.53875,-26.49825,48.037,8.886875,-11.789249,13.970291,-18.815874,688.0,98.0,21.0,46.81848,269.0,79.0,233.0,97.0,2.0,0.0,49.0,0.0,27.0,0.0,19.0,0.0,3.0,0.0
-78.08333333333333,52.75,-1.3909479,10.540895,21.651442,1357.8303,21.7915,-26.893,48.6845,8.912042,-12.136167,14.120916,-19.097042,682.0,98.0,21.0,46.728554,267.0,79.0,230.0,96.0,2.0,0.0,51.0,0.0,31.0,0.0,15.0,0.0,1.0,0.0
-78.08333333333333,52.916666666666664,-1.5950832,10.520125,21.508709,1365.5238,21.7595,-27.1515,48.911003,8.724459,-12.446041,14.031209,-19.368,680.0,99.0,21.0,46.37396,266.0,80.0,229.0,96.0,3.0,0.0,58.0,0.0,28.0,0.0,11.0,0.0,1.0,0.0
-78.08333333333333,53.083333333333336,-1.8991044,10.428083,21.36005,1366.3975,21.406,-27.4145,48.8205,8.532958,-12.784375,13.7509165,-19.651209,680.0,100.0,22.0,46.273636,266.0,81.0,228.0,97.0,2.0,0.0,66.0,0.0,23.0,0.0,5.0,0.0,4.0,0.0
-78.08333333333333,53.25,-2.051823,10.373021,21.266432,1366.2133,21.25725,-27.51925,48.7765,8.377666,-12.991,13.591458,-19.784416,671.0,100.0,22.0,47.105083,266.0,80.0,226.0,95.0,1.0,0.0,57.0,0.0,25.0,0.0,9.0,0.0,8.0,1.0
-78.08333333333333,53.416666666666664,-2.2147083,9.972167,20.725908,1355.9718,20.53725,-27.57725,48.114502,8.244917,-13.1375,13.266084,-19.813166,663.0,100.0,22.0,47.703537,265.0,78.0,224.0,94.0,0.0,0.0,44.0,0.0,24.0,0.0,15.0,0.0,16.0,1.0
-78.08333333333333,53.583333333333336,-2.3967187,9.990063,20.63551,1367.7407,20.557001,-27.855,48.412003,8.077583,-13.450708,13.273792,-20.07625,662.0,101.0,22.0,48.377964,266.0,76.0,225.0,94.0,1.0,0.0,43.0,0.0,28.0,0.0,22.0,0.0,6.0,1.0
-78.08333333333333,53.75,-2.4174063,9.915188,20.70117,1349.8334,20.175,-27.72175,47.89675,7.986875,-13.323084,12.921958,-19.934042,650.0,100.0,21.0,48.791817,262.0,75.0,221.0,91.0,1.0,0.0,38.0,0.0,24.0,0.0,30.0,0.0,7.0,1.0
-78.08333333333333,53.916666666666664,-2.6594687,10.009896,20.476416,1383.5627,20.6765,-28.2085,48.885002,7.9501667,-13.964875,13.253125,-20.452375,655.0,100.0,23.0,47.97814,262.0,78.0,223.0,94.0,2.0,0.0,63.0,0.0,23.0,0.0,6.0,0.0,6.0,1.0
-78.08333333333333,54.083333333333336,-2.767823,9.843938,20.193003,1387.8511,20.461,-28.28825,48.749252,12.025,-14.182167,13.179333,-20.601791,650.0,99.0,23.0,48.57707,261.0,75.0,223.0,94.0,4.0,0.0,66.0,0.0,21.0,0.0,5.0,0.0,4.0,1.0
-78.08333333333333,54.25,-2.962125,9.595333,19.871155,1386.1077,19.95225,-28.335499,48.28775,7.695667,-14.436501,12.977417,-20.757374,649.0,99.0,22.0,49.648026,263.0,72.0,225.0,94.0,2.0,0.0,56.0,0.0,23.0,0.0,13.0,0.0,6.0,1.0
-78.08333333333333,54.416666666666664,-3.151823,9.316979,19.510977,1374.6959,19.444,-28.3085,47.752502,11.5755,-14.564334,12.60475,-20.83446,641.0,97.0,21.0,50.512188,261.0,69.0,225.0,93.0,1.0,0.0,38.0,0.0,18.0,0.0,19.0,0.0,25.0,2.0
-78.08333333333333,54.583333333333336,-3.2466147,8.990729,19.10401,1363.7644,18.93375,-28.12825,47.062,7.501625,-14.651709,12.295792,-20.806084,633.0,98.0,20.0,51.94861,262.0,65.0,222.0,92.0,1.0,0.0,32.0,0.0,20.0,0.0,31.0,0.0,16.0,2.0
-78.08333333333333,54.75,-3.308604,8.72725,18.79192,1353.3004,18.4845,-27.957,46.4415,7.6368747,-14.737416,11.962542,-20.743666,626.0,97.0,19.0,52.66356,261.0,64.0,221.0,90.0,3.0,0.0,35.0,0.0,22.0,0.0,18.0,0.0,21.0,1.0
-78.08333333333333,54.916666666666664,-3.5397396,8.802438,18.773327,1358.4042,18.68875,-28.199251,46.888,7.448375,-15.023084,11.847959,-20.980167,627.0,98.0,18.0,53.73485,265.0,62.0,221.0,90.0,2.0,0.0,35.0,0.0,26.0,0.0,27.0,0.0,10.0,2.0
-78.08333333333333,55.083333333333336,-3.7206216,8.45742,18.507906,1336.4668,17.772192,-27.924065,45.69626,7.313369,-15.181596,11.2725935,-20.869251,629.0,99.0,19.0,53.83023,266.0,63.0,223.0,70.0,5.0,0.0,44.0,0.0,26.0,0.0,18.0,0.0,7.0,2.0
-78.08333333333333,55.25,-3.545486,8.246528,18.60119,1307.782,17.05,-27.283333,44.333332,7.451389,-14.8736105,10.890278,-20.480555,619.0,97.0,19.0,54.27899,262.0,60.0,223.0,66.0,6.0,0.0,37.0,0.0,26.0,0.0,25.0,0.0,6.0,2.0
-78.08333333333333,55.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,55.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,55.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,55.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,56.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,56.25,-0.5346354,1.6317708,28.16433,151.15132,2.0875,-3.7062502,5.7937503,0.81458336,-1.9822917,1.15625,-2.5447917,546.0,82.0,16.0,53.87281,230.0,53.0,227.0,56.0,32.0,0.0,29.0,2.0,0.0,0.0,1.0,0.0,36.0,3.0
-78.08333333333333,56.416666666666664,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,565.0,92.0,15.0,58.397152,251.0,50.0,54.0,54.0,9.0,0.0,8.0,10.0,0.0,0.0,0.0,0.0,74.0,11.0
-78.08333333333333,56.583333333333336,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,583.0,98.0,14.0,60.70834,263.0,49.0,51.0,51.0,49.0,0.0,24.0,5.0,0.0,0.0,3.0,0.0,19.0,16.0
-78.08333333333333,56.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,56.916666666666664,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,558.0,94.0,11.0,61.276608,253.0,45.0,46.0,46.0,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,96.0,4.0
-78.08333333333333,57.083333333333336,,,,,,,,,,,,,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,0.0
-78.08333333333333,57.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,57.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,57.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,57.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,57.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,58.083333333333336,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,454.0,73.0,10.0,57.50607,198.0,38.0,38.0,38.0,33.0,0.0,30.0,2.0,1.0,0.0,1.0,0.0,34.0,6.0
-78.08333333333333,58.25,,,,,,,,,,,,,,,,,,,,23.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,74.0,17.0
-78.08333333333333,58.416666666666664,-5.2517147,6.168656,14.381083,1314.0096,15.135802,-27.758436,42.894238,6.03155,-22.349863,9.570027,-22.349863,432.0,68.0,13.0,53.906433,184.0,41.0,146.0,41.0,36.0,0.0,50.0,0.0,4.0,0.0,0.0,0.0,10.0,2.0
-78.08333333333333,58.583333333333336,-5.452573,6.2896457,14.219914,1348.5107,16.050001,-28.18125,44.23125,5.9325414,-22.806458,10.056667,-22.806458,428.0,70.0,13.0,55.544567,186.0,40.0,143.0,40.0,26.0,0.0,57.0,0.0,2.0,0.0,0.0,0.0,15.0,3.0
-78.08333333333333,58.75,-5.638698,6.093063,13.925249,1341.2822,15.667,-28.088501,43.7555,5.751792,-22.927208,9.75525,-22.927208,423.0,69.0,13.0,55.17398,184.0,40.0,141.0,40.0,23.0,0.0,51.0,0.0,1.0,0.0,0.0,0.0,25.0,4.0
-78.08333333333333,58.916666666666664,-5.6944895,5.9396877,13.656652,1340.4065,15.4775,-28.0155,43.493,5.7082915,-22.9895,9.706,-22.9895,416.0,67.0,12.0,54.69849,180.0,39.0,139.0,39.0,20.0,0.0,57.0,0.0,1.0,0.0,0.0,0.0,22.0,4.0
-78.08333333333333,59.083333333333336,-5.699084,5.720724,13.395346,1326.056,14.934555,-27.772251,42.706806,5.7552357,-22.879843,9.393063,-22.879843,406.0,64.0,11.0,54.205574,174.0,38.0,135.0,38.0,16.0,0.0,65.0,0.0,1.0,0.0,0.0,0.0,18.0,3.0
-78.08333333333333,59.25,-5.807793,5.45679,13.152706,1300.4957,13.933333,-27.55463,41.487965,5.6652775,-22.769136,9.043365,-22.769136,398.0,63.0,11.0,53.83563,170.0,38.0,164.0,38.0,18.0,0.0,55.0,2.0,1.0,0.0,0.0,0.0,25.0,5.0
-78.08333333333333,59.416666666666664,0.0,1.0,100.0,0.0,0.5,-0.5,1.0,0.0,0.0,0.0,0.0,412.0,71.0,10.0,59.700863,187.0,35.0,35.0,35.0,1.0,0.0,9.0,11.0,0.0,0.0,0.0,0.0,79.0,10.0
-78.08333333333333,59.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,59.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,59.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,60.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,60.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,60.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,60.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,60.75,-6.3668714,3.9344263,9.850397,1286.3975,13.107377,-26.834425,39.941803,4.7733607,-23.098633,8.33265,-23.098633,351.0,54.0,12.0,49.67935,146.0,37.0,116.0,37.0,50.0,0.0,36.0,2.0,1.0,0.0,0.0,0.0,11.0,4.0
-78.08333333333333,60.916666666666664,-6.4618087,3.836809,9.758165,1270.669,12.564455,-26.754501,39.318954,4.6609006,-23.058609,8.053634,-23.058609,347.0,54.0,12.0,49.955772,144.0,37.0,142.0,37.0,45.0,0.0,47.0,1.0,1.0,0.0,0.0,0.0,7.0,4.0
-78.08333333333333,61.083333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,61.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,61.416666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,61.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,61.75,-7.131781,3.6135619,9.438753,1247.0382,11.301961,-26.982353,38.284313,3.893464,-23.338562,7.252288,-23.338562,316.0,48.0,10.0,48.11632,129.0,35.0,128.0,35.0,36.0,0.0,43.0,1.0,0.0,0.0,0.0,0.0,19.0,6.0
-78.08333333333333,61.916666666666664,-7.244711,3.6870625,9.462759,1258.2832,11.936073,-27.027855,38.96393,3.724962,-23.479452,7.325495,-23.479452,316.0,48.0,11.0,47.837334,129.0,36.0,128.0,36.0,29.0,0.0,56.0,0.0,1.0,0.0,0.0,0.0,14.0,7.0
-78.08333333333333,62.083333333333336,-7.2736526,3.6423235,9.3050585,1261.9944,12.240761,-26.902718,39.14348,3.6372283,-23.453125,7.4127717,-23.453125,316.0,49.0,11.0,48.040394,130.0,36.0,128.0,36.0,51.0,0.0,41.0,1.0,0.0,0.0,0.0,0.0,7.0,6.0
-78.08333333333333,62.25,-7.307418,3.5248828,9.184368,1245.5272,11.785634,-26.593521,38.379154,7.188075,-23.272488,7.188075,-23.272488,314.0,48.0,12.0,46.662445,127.0,36.0,127.0,36.0,48.0,0.0,37.0,1.0,1.0,0.0,0.0,0.0,13.0,5.0
-78.08333333333333,62.416666666666664,-7.3055935,3.3917809,9.284187,1201.4026,10.431507,-26.10137,36.532875,6.51484,-22.84589,6.51484,-22.84589,312.0,47.0,12.0,44.52854,124.0,37.0,124.0,37.0,41.0,0.0,29.0,1.0,4.0,0.0,1.0,0.0,23.0,6.0
-78.08333333333333,62.583333333333336,-7.4016156,3.3814628,9.670909,1156.4584,9.302041,-25.663265,34.965305,3.0003402,-22.37857,5.9537416,-22.37857,312.0,47.0,12.0,44.444443,124.0,37.0,123.0,37.0,54.0,0.0,23.0,2.0,7.0,0.0,0.0,0.0,13.0,7.0
-78.08333333333333,62.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,62.916666666666664,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,63.083333333333336,-8.038996,4.377991,11.247804,1238.8098,11.394872,-27.528206,38.923077,6.5021367,-23.613249,6.5021367,-23.613249,283.0,38.0,11.0,42.04036,109.0,35.0,109.0,35.0,45.0,0.0,40.0,1.0,3.0,0.0,0.0,0.0,10.0,5.0
-78.08333333333333,63.25,-8.310933,4.6052876,11.437145,1268.6779,12.2788515,-27.987206,40.266056,2.6137946,-24.09234,6.7071366,-24.09234,294.0,42.0,12.0,43.748703,116.0,36.0,115.0,36.0,50.0,0.0,44.0,1.0,3.0,0.0,0.0,0.0,2.0,2.0
-78.08333333333333,63.416666666666664,-8.836172,4.6844797,11.661274,1263.0908,11.775625,-28.395626,40.17125,2.0132813,-24.464115,6.1689587,-24.464115,315.0,46.0,13.0,41.551357,122.0,40.0,98.0,40.0,45.0,0.0,40.0,2.0,6.0,0.0,0.0,0.0,8.0,3.0
-78.08333333333333,63.583333333333336,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,63.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,63.916666666666664,-8.764167,4.95,13.730929,1159.9679,8.54,-27.51,36.05,4.615,-23.448334,4.615,-23.448334,287.0,40.0,12.0,39.30274,108.0,38.0,108.0,38.0,51.0,0.0,30.0,4.0,0.0,0.0,4.0,0.0,11.0,3.0
-78.08333333333333,64.08333333333333,-8.8129635,4.9018517,13.838352,1147.0607,8.0222225,-27.4,35.422222,1.4499999,-23.377777,4.3777776,-23.377777,294.0,41.0,12.0,40.07961,112.0,38.0,111.0,38.0,59.0,0.0,7.0,9.0,0.0,0.0,3.0,0.0,21.0,8.0
-78.08333333333333,64.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-78.08333333333333,64.41666666666667,-9.114015,5.4280305,14.115445,1216.6036,9.818182,-28.636364,38.454544,1.5378786,-24.224243,5.1,-24.224243,303.0,43.0,13.0,40.450974,117.0,40.0,115.0,40.0,41.0,0.0,21.0,2.0,5.0,0.0,1.0,0.0,30.0,2.0
-78.08333333333333,64.58333333333333,-9.456309,5.5738173,13.91764,1263.1799,10.67918,-29.3694,40.04858,1.4144058,-24.99059,5.5185595,-24.99059,312.0,44.0,13.0,41.513935,122.0,39.0,100.0,39.0,50.0,0.0,28.0,2.0,5.0,0.0,0.0,0.0,14.0,4.0
-78.08333333333333,64.75,-9.491743,5.710112,13.907041,1284.3081,11.338415,-29.720732,41.059147,1.5137196,-25.196037,5.8254576,-25.196037,307.0,44.0,12.0,42.54303,122.0,38.0,98.0,38.0,52.0,0.0,31.0,3.0,2.0,0.0,0.0,0.0,11.0,4.0
-78.08333333333333,64.91666666666667,-9.578612,5.7300377,14.132851,1268.0328,10.813688,-29.730417,40.544106,1.3794043,-25.105576,5.450697,-25.105576,305.0,44.0,12.0,41.48235,120.0,39.0,97.0,39.0,56.0,0.0,27.0,3.0,1.0,0.0,0.0,0.0,13.0,4.0
-77.91666666666667,44.083333333333336,6.775573,10.181104,26.567429,1016.9161,25.998251,-12.3235,38.32175,8.6525,-0.70804167,18.916792,-6.1049585,921.0,97.0,53.0,16.214554,272.0,186.0,230.0,206.0,1.0,32.0,20.0,0.0,2.0,0.0,45.0,1.0,0.0,0.0
-77.91666666666667,44.25,6.43026,10.511562,26.70061,1039.5441,26.039,-13.32925,39.368248,8.365084,-1.1433752,18.773417,-6.814417,930.0,97.0,53.0,15.915459,273.0,188.0,232.0,208.0,0.0,33.0,24.0,0.0,3.0,0.0,38.0,1.0,1.0,1.0
-77.91666666666667,44.416666666666664,6.093979,10.806833,27.058348,1047.914,25.97975,-13.95925,39.939,8.091541,-1.5871668,18.536459,-7.2620416,927.0,95.0,54.0,15.063174,269.0,187.0,235.0,207.0,0.0,17.0,22.0,0.0,3.0,0.0,53.0,1.0,4.0,1.0
-77.91666666666667,44.583333333333336,5.7578855,10.894688,27.13733,1049.7278,25.68,-14.4665,40.1465,7.8270836,-1.9782499,18.193293,-7.6163335,928.0,94.0,55.0,14.302155,267.0,189.0,237.0,207.0,0.0,0.0,12.0,0.0,2.0,0.0,80.0,0.0,5.0,2.0
-77.91666666666667,44.75,5.198573,11.264895,27.687912,1057.1562,25.431,-15.25425,40.68525,7.281292,-2.6249166,17.73421,-8.2491665,937.0,94.0,56.0,14.290386,269.0,189.0,243.0,208.0,0.0,0.0,9.0,0.0,1.0,0.0,84.0,0.0,5.0,2.0
-77.91666666666667,44.916666666666664,4.7521563,11.590104,28.14242,1064.6158,25.21125,-15.9725,41.18375,6.831125,-3.0749166,17.356125,-8.816584,938.0,93.0,56.0,14.560808,270.0,188.0,247.0,205.0,0.0,0.0,5.0,0.0,1.0,0.0,91.0,0.0,2.0,1.0
-77.91666666666667,45.083333333333336,4.3842397,11.692479,27.83675,1086.4366,25.002,-17.00175,42.003754,6.596625,-3.5802083,17.171625,-9.538625,931.0,91.0,56.0,14.360824,266.0,187.0,250.0,201.0,0.0,1.0,8.0,0.0,1.0,0.0,84.0,1.0,5.0,2.0
-77.91666666666667,45.25,3.9570105,11.860646,27.857586,1096.7223,24.7245,-17.8515,42.576,6.189875,-4.024,16.8345,-10.14375,919.0,91.0,55.0,15.6174555,262.0,181.0,255.0,195.0,0.0,1.0,5.0,0.0,1.0,0.0,93.0,0.0,1.0,1.0
-77.91666666666667,45.416666666666664,3.906604,11.823042,27.566607,1106.0986,24.74325,-18.14575,42.889,16.840958,-9.330125,16.840958,-10.335042,890.0,89.0,53.0,16.93135,256.0,172.0,256.0,183.0,0.0,1.0,4.0,0.0,1.0,0.0,81.0,0.0,13.0,2.0
-77.91666666666667,45.583333333333336,3.7725313,11.97598,27.555534,1117.5403,24.80625,-18.655,43.46125,16.796625,-9.573916,16.796625,-10.676042,872.0,88.0,51.0,18.480162,259.0,164.0,259.0,176.0,0.0,0.0,4.0,0.0,1.0,0.0,86.0,0.0,9.0,2.0
-77.91666666666667,45.75,3.673625,11.961333,27.240723,1129.4756,24.89525,-19.0145,43.90975,15.911875,-9.793917,16.833834,-10.945499,860.0,88.0,50.0,19.40259,259.0,161.0,258.0,173.0,0.0,0.0,4.0,0.0,1.0,0.0,92.0,0.0,3.0,2.0
-77.91666666666667,45.916666666666664,3.7745938,12.015479,27.090261,1141.2858,25.19325,-19.16025,44.3535,16.123833,-4.440583,17.060875,-11.0234585,839.0,87.0,49.0,20.605783,257.0,154.0,254.0,167.0,0.0,0.0,4.0,0.0,2.0,0.0,92.0,0.0,3.0,1.0
-77.91666666666667,46.083333333333336,3.8234582,11.76475,26.576044,1153.5516,25.206,-19.06225,44.26825,16.290125,-4.553625,17.262583,-11.125375,840.0,88.0,50.0,20.864786,260.0,153.0,255.0,169.0,0.0,0.0,5.0,0.0,2.0,0.0,92.0,0.0,1.0,1.0
-77.91666666666667,46.25,3.6965418,11.574833,26.181927,1158.6868,25.018,-19.19125,44.20925,16.261917,-4.843125,17.1685,-11.311791,856.0,89.0,51.0,20.836239,266.0,157.0,262.0,172.0,0.0,0.0,5.0,0.0,2.0,0.0,85.0,0.0,8.0,1.0
-77.91666666666667,46.416666666666664,3.0460625,11.656959,26.29394,1165.4054,24.415,-19.91825,44.333252,15.668292,-5.546958,16.61,-12.028167,904.0,95.0,54.0,21.067118,284.0,167.0,279.0,181.0,0.0,0.0,4.0,0.0,1.0,0.0,89.0,0.0,6.0,2.0
-77.91666666666667,46.583333333333336,2.7728856,11.604854,26.102226,1172.2568,24.15675,-20.3025,44.45925,15.502251,-5.907125,16.423458,-12.391583,928.0,99.0,56.0,21.830318,295.0,170.0,289.0,186.0,0.0,0.0,2.0,0.0,1.0,0.0,87.0,0.0,9.0,2.0
-77.91666666666667,46.75,2.5848541,11.605708,25.973867,1180.3197,23.95875,-20.7235,44.68225,15.365334,-6.1815834,16.309542,-12.6795,947.0,103.0,57.0,21.807161,304.0,177.0,297.0,189.0,0.0,0.0,4.0,0.0,1.0,0.0,88.0,0.0,7.0,2.0
-77.91666666666667,46.916666666666664,2.5463645,11.364229,25.543764,1179.7461,23.78275,-20.7065,44.48925,15.3915415,-6.358375,16.287624,-12.685041,946.0,105.0,57.0,22.959679,308.0,175.0,301.0,189.0,0.0,0.0,4.0,0.0,2.0,0.0,71.0,0.0,23.0,2.0
-77.91666666666667,47.083333333333336,2.3215523,11.477271,25.672201,1184.3118,23.586,-21.121,44.707,15.131166,-6.5558333,16.095833,-12.989166,958.0,109.0,57.0,24.344507,317.0,174.0,309.0,190.0,0.0,0.0,3.0,0.0,1.0,0.0,81.0,0.0,15.0,2.0
-77.91666666666667,47.25,2.1433127,11.492458,25.491354,1197.0839,23.53825,-21.5455,45.083748,15.042167,-6.8217497,16.074041,-13.326041,966.0,112.0,57.0,25.257223,323.0,173.0,315.0,191.0,0.0,0.0,5.0,0.0,2.0,0.0,83.0,0.0,9.0,2.0
-77.91666666666667,47.416666666666664,2.04175,11.391708,25.32574,1199.0319,23.383999,-21.59675,44.98075,14.985,-7.033,16.012333,-13.408625,966.0,113.0,56.0,25.83583,325.0,173.0,317.0,190.0,0.0,0.0,9.0,0.0,4.0,0.0,74.0,0.0,13.0,2.0
-77.91666666666667,47.583333333333336,1.9325521,11.574562,25.499826,1209.6809,23.532,-21.85875,45.390747,14.945666,-7.2465415,16.014833,-13.650916,961.0,113.0,54.0,26.832577,325.0,168.0,318.0,186.0,0.0,0.0,10.0,0.0,6.0,0.0,78.0,0.0,7.0,1.0
