longitude,latitude,sp1,sp2,sp3,wc1,wc2,wc3,wc4,wc5,wc6,wc7,wc8,wc9,wc10,wc11,wc12,wc13,wc14,wc15,wc16,wc17,wc18,wc19,lc1,lc2,lc3,lc4,lc5,lc6,lc7,lc8,lc9,lc10
-71.75,46.916666666666664,,1.0,,3.1692812,10.487646,24.377686,1156.7422,23.81525,-19.20625,43.0215,15.757958,-10.538417,16.764,-11.799042,1385.0,147.0,79.0,19.407078,412.0,254.0,399.0,286.0,0.0,3.0,10.0,0.0,4.0,0.0,78.0,2.0,3.0,1.0
-71.75,48.416666666666664,,,1.0,2.0068228,10.59598,23.010603,1253.4755,23.39025,-22.657999,46.04825,15.380959,-13.179334,16.51075,-14.4685,991.0,124.0,50.0,26.972765,336.0,168.0,314.0,189.0,6.0,28.0,23.0,0.0,7.0,0.0,28.0,2.0,6.0,0.0
-71.75,48.583333333333336,,,1.0,1.9784272,10.283104,22.172375,1252.8683,23.25025,-23.12775,46.378,15.597459,-7.334625,16.442333,-14.517125,928.0,120.0,46.0,30.770187,325.0,143.0,306.0,176.0,3.0,10.0,18.0,0.0,7.0,0.0,24.0,2.0,35.0,1.0
-71.75,48.75,1.0,1.0,,1.4940417,11.029375,23.185934,1271.7407,23.22325,-24.346,47.569252,14.976167,-7.669125,16.077333,-15.349916,942.0,123.0,43.0,32.46382,334.0,140.0,316.0,175.0,2.0,6.0,25.0,0.0,12.0,0.0,45.0,1.0,9.0,1.0
-71.75,48.916666666666664,,1.0,,1.1302918,11.3220005,23.534914,1279.7681,23.127,-24.98025,48.10725,14.607709,-7.96125,15.804584,-15.853708,962.0,127.0,45.0,32.38772,342.0,144.0,326.0,177.0,0.0,1.0,21.0,0.0,13.0,0.0,63.0,1.0,2.0,1.0
-71.58333333333333,44.083333333333336,1.0,1.0,,4.2416773,11.466312,29.409851,990.6679,23.53625,-15.45175,38.988,16.239792,-7.189875,16.239792,-8.259459,1325.0,132.0,89.0,12.014,365.0,280.0,365.0,299.0,0.0,0.0,4.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0
-71.58333333333333,44.25,,1.0,,4.487729,11.826125,29.513296,1016.5372,24.23025,-15.84025,40.0705,16.668375,-7.2734585,16.668375,-8.48975,1221.0,129.0,75.0,13.957002,351.0,251.0,351.0,266.0,0.0,0.0,6.0,0.0,1.0,0.0,92.0,0.0,0.0,0.0
-71.58333333333333,44.416666666666664,1.0,1.0,1.0,5.3126564,12.818146,30.446903,1046.635,25.99475,-16.10525,42.1,17.762625,-6.8239584,17.762625,-8.20225,987.0,113.0,52.0,19.443983,306.0,187.0,306.0,202.0,0.0,3.0,14.0,0.0,1.0,0.0,81.0,1.0,1.0,0.0
-71.58333333333333,44.583333333333336,,1.0,,5.072167,12.62875,30.08636,1048.3932,25.61025,-16.36475,41.975,17.531166,-7.160333,17.531166,-8.444,999.0,115.0,54.0,20.677269,316.0,184.0,316.0,200.0,0.0,3.0,11.0,0.0,1.0,0.0,84.0,1.0,1.0,1.0
-71.58333333333333,45.416666666666664,,1.0,,4.6489477,10.708396,26.151844,1089.5325,24.5345,-16.4125,40.947,17.536083,-3.2397082,17.536083,-9.42,1155.0,129.0,67.0,17.854088,358.0,226.0,358.0,246.0,0.0,11.0,14.0,0.0,2.0,0.0,71.0,3.0,0.0,0.0
-71.58333333333333,46.75,,1.0,,3.9525049,10.172351,23.891562,1152.977,24.56214,-18.015028,42.577168,16.529768,-4.6203275,17.498459,-10.943545,1241.0,133.0,71.0,18.1778,371.0,235.0,367.0,261.0,1.0,16.0,15.0,0.0,4.0,0.0,46.0,1.0,18.0,0.0
-71.58333333333333,46.916666666666664,1.0,,,3.2714167,10.269834,24.085257,1150.7614,23.856,-18.7835,42.639503,15.841208,-5.190417,16.823875,-11.594126,1361.0,143.0,80.0,17.366213,403.0,261.0,392.0,290.0,0.0,3.0,12.0,0.0,5.0,0.0,72.0,3.0,5.0,1.0
-71.58333333333333,47.083333333333336,1.0,,,1.8949165,10.424958,24.489122,1142.1029,22.465,-20.10475,42.569748,14.409291,-6.40025,15.443874,-12.80775,1491.0,152.0,93.0,15.964888,431.0,287.0,422.0,335.0,0.0,1.0,7.0,0.0,3.0,0.0,88.0,0.0,1.0,1.0
-71.58333333333333,48.416666666666664,,,1.0,1.8929789,10.707375,23.170368,1249.4761,23.34875,-22.862751,46.211502,15.2023325,-7.185375,16.319708,-14.560208,1028.0,128.0,53.0,27.781034,353.0,172.0,328.0,196.0,3.0,11.0,16.0,0.0,6.0,0.0,58.0,2.0,5.0,1.0
-71.41666666666667,44.083333333333336,1.0,1.0,,4.540406,11.616729,29.717905,986.79926,23.8985,-15.1915,39.09,16.529541,-6.8279586,16.529541,-7.8809586,1325.0,129.0,91.0,11.127935,359.0,285.0,359.0,305.0,0.0,0.0,2.0,0.0,0.0,0.0,97.0,0.0,0.0,0.0
-71.41666666666667,44.25,1.0,1.0,,4.0019064,11.437563,29.056818,1004.4572,23.35325,-16.0095,39.36275,16.11125,-7.623833,16.11125,-8.727083,1332.0,134.0,89.0,12.069344,369.0,282.0,369.0,300.0,0.0,0.0,4.0,0.0,1.0,0.0,94.0,0.0,0.0,0.0
-71.41666666666667,44.916666666666664,,1.0,,3.9923542,11.731542,28.398106,1062.9167,23.964,-17.347,41.311,16.55975,-8.493625,16.55975,-9.705042,1077.0,121.0,59.0,21.326462,345.0,198.0,345.0,214.0,0.0,2.0,14.0,0.0,2.0,0.0,82.0,0.0,0.0,0.0
-71.41666666666667,46.083333333333336,,,1.0,3.5656667,9.965917,24.151455,1122.1636,23.546,-17.71825,41.26425,16.788792,-5.060292,16.788792,-10.807208,1282.0,135.0,82.0,15.963835,389.0,253.0,389.0,295.0,3.0,9.0,19.0,0.0,3.0,0.0,64.0,1.0,1.0,1.0
-71.41666666666667,46.583333333333336,1.0,,1.0,4.0774374,10.127209,24.030298,1143.6577,24.4565,-17.687,42.1435,17.505291,-4.505375,17.505291,-10.679542,1188.0,127.0,69.0,17.367682,359.0,231.0,359.0,255.0,1.0,15.0,17.0,0.0,2.0,0.0,63.0,2.0,0.0,0.0
-71.41666666666667,46.75,,1.0,1.0,4.280444,10.058209,23.769075,1153.4286,24.985119,-17.33125,42.31637,16.917608,-4.312599,17.899256,-10.562897,1221.0,129.0,70.0,17.141241,366.0,238.0,360.0,258.0,2.0,18.0,18.0,0.0,4.0,0.0,26.0,15.0,16.0,0.0
-71.41666666666667,46.916666666666664,,1.0,1.0,3.5875103,10.165271,23.876009,1154.8198,24.35725,-18.218,42.57525,16.204208,-4.8712916,17.2625,-11.299084,1340.0,139.0,80.0,16.275368,395.0,261.0,386.0,290.0,1.0,2.0,14.0,0.0,5.0,0.0,62.0,14.0,2.0,1.0
-71.41666666666667,47.083333333333336,1.0,,,2.096354,10.289458,24.331575,1138.6351,22.564,-19.7245,42.288498,14.568666,-6.1825833,15.620542,-12.557959,1476.0,148.0,94.0,14.450814,421.0,291.0,415.0,338.0,0.0,0.0,9.0,0.0,4.0,0.0,85.0,0.0,1.0,1.0
-71.41666666666667,47.25,1.0,1.0,,0.95355207,10.496937,24.57249,1146.2107,21.7375,-20.98075,42.718246,13.560291,-7.320125,14.681875,-13.729876,1543.0,152.0,98.0,14.676988,435.0,302.0,431.0,367.0,0.0,0.0,7.0,0.0,4.0,0.0,88.0,0.0,1.0,1.0
-71.41666666666667,47.916666666666664,,,1.0,-0.044187415,10.7421255,24.907398,1173.5262,21.045,-22.08325,43.12825,12.808667,-8.668,14.048042,-15.048583,1416.0,157.0,77.0,22.673508,450.0,248.0,438.0,288.0,0.0,0.0,13.0,0.0,12.0,0.0,73.0,0.0,1.0,1.0
-71.25,44.083333333333336,1.0,1.0,1.0,5.566802,12.260896,30.625252,990.7995,25.35925,-14.676,40.035248,0.99466664,-5.8639584,17.583958,-6.9585834,1258.0,125.0,89.0,10.270632,344.0,276.0,330.0,294.0,0.0,1.0,5.0,0.0,0.0,0.0,93.0,1.0,0.0,0.0
-71.25,44.25,1.0,1.0,1.0,3.6901352,11.135354,28.905916,986.80054,22.74025,-15.7825,38.52275,-0.71012497,-7.7393336,15.710125,-8.682875,1456.0,146.0,105.0,10.539648,393.0,323.0,389.0,342.0,1.0,0.0,8.0,0.0,3.0,0.0,87.0,0.0,0.0,0.0
-71.25,44.416666666666664,,1.0,1.0,4.7025623,12.012292,29.610083,1024.0085,24.55375,-16.0145,40.56825,16.968166,-7.21125,16.968166,-8.385292,1124.0,116.0,70.0,14.493113,323.0,225.0,323.0,241.0,0.0,1.0,8.0,0.0,1.0,0.0,89.0,2.0,0.0,0.0
-71.25,44.583333333333336,,1.0,1.0,4.8486667,12.415,29.864391,1041.7014,25.10175,-16.4695,41.57125,17.285126,-7.2785835,17.285126,-8.513583,987.0,108.0,56.0,18.931265,302.0,183.0,302.0,199.0,0.0,1.0,10.0,0.0,1.0,0.0,87.0,0.0,1.0,1.0
-71.25,45.083333333333336,1.0,,,3.4141355,11.281813,27.512924,1070.8456,23.131,-17.8745,41.0055,16.065083,-9.227625,16.065083,-10.345625,1129.0,121.0,64.0,18.853363,351.0,217.0,351.0,230.0,0.0,0.0,10.0,0.0,1.0,0.0,81.0,0.0,7.0,1.0
-71.25,45.416666666666664,1.0,,,3.6669166,10.575334,26.144857,1079.6494,23.17775,-17.27125,40.448997,16.421333,-4.2224584,16.421333,-10.236792,1275.0,138.0,81.0,15.103352,378.0,260.0,378.0,282.0,0.0,4.0,8.0,0.0,1.0,0.0,86.0,0.0,0.0,0.0
-71.25,45.75,,1.0,,3.9555209,10.133667,24.92861,1097.6627,23.6105,-17.04025,40.65075,16.939209,-4.182958,16.939209,-10.1645,1188.0,136.0,74.0,17.596487,365.0,235.0,365.0,259.0,0.0,3.0,7.0,0.0,1.0,0.0,86.0,0.0,3.0,1.0
-71.25,46.583333333333336,,1.0,,4.084448,10.164646,24.105118,1142.8293,24.48575,-17.682251,42.168,17.545334,-4.4758334,17.545334,-10.636333,1185.0,128.0,68.0,18.111444,362.0,227.0,362.0,252.0,1.0,21.0,20.0,0.0,2.0,0.0,52.0,3.0,1.0,0.0
-71.25,46.75,1.0,1.0,1.0,4.7589736,10.185266,23.674667,1169.6074,25.976536,-17.045252,43.02179,17.56378,-9.059358,18.719275,-10.221834,1221.0,130.0,68.0,17.665703,367.0,237.0,364.0,251.0,2.0,4.0,15.0,0.0,3.0,0.0,24.0,42.0,10.0,1.0
-71.25,46.916666666666664,1.0,1.0,1.0,3.7995665,10.297399,23.940655,1165.0184,24.942387,-18.069798,43.012184,16.532572,-4.704949,17.699154,-11.1601095,1344.0,138.0,81.0,15.323237,393.0,268.0,388.0,290.0,2.0,3.0,10.0,0.0,3.0,0.0,52.0,29.0,1.0,0.0
-71.25,48.416666666666664,1.0,1.0,1.0,2.1794999,11.092625,23.73744,1245.3596,23.98525,-22.74525,46.7305,15.492958,-12.815917,16.611166,-14.227292,1075.0,131.0,56.0,27.230967,364.0,181.0,339.0,205.0,2.0,7.0,20.0,0.0,9.0,0.0,46.0,11.0,6.0,1.0
-71.08333333333333,44.083333333333336,1.0,1.0,1.0,6.108667,12.632958,30.89404,1000.0997,26.23,-14.66125,40.89125,1.4710834,-5.42525,18.222292,-6.59775,1222.0,126.0,88.0,10.763685,343.0,271.0,312.0,290.0,0.0,3.0,9.0,0.0,1.0,0.0,86.0,1.0,0.0,0.0
-71.08333333333333,44.25,,1.0,,4.88825,11.768541,29.759308,991.9756,24.288,-15.25775,39.54575,0.37783325,-6.578708,16.902,-7.6485834,1257.0,127.0,87.0,11.290961,343.0,272.0,338.0,289.0,0.0,0.0,4.0,0.0,1.0,0.0,95.0,0.0,0.0,0.0
-71.08333333333333,44.416666666666664,,1.0,,4.8592086,11.966458,29.57858,1018.4656,24.6725,-15.784,40.4565,17.11025,-6.954458,17.11025,-8.112291,1140.0,115.0,74.0,13.726162,320.0,233.0,320.0,249.0,0.0,1.0,7.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0
-71.08333333333333,44.583333333333336,,,1.0,4.3445415,12.200209,29.557632,1043.5532,24.43975,-16.83625,41.276,16.823708,-7.815625,16.823708,-9.024834,1055.0,112.0,64.0,16.622252,313.0,205.0,313.0,218.0,0.0,1.0,9.0,0.0,1.0,0.0,88.0,0.0,0.0,0.0
-71.08333333333333,44.75,1.0,1.0,1.0,4.4008126,12.147458,29.101982,1056.347,24.61375,-17.12725,41.741,16.993668,-7.965625,16.993668,-9.139,960.0,107.0,54.0,20.306501,301.0,176.0,301.0,190.0,0.0,0.0,7.0,0.0,1.0,0.0,79.0,0.0,12.0,2.0
-71.08333333333333,44.916666666666664,,1.0,,3.7835522,11.79302,28.489515,1058.712,23.73625,-17.657999,41.39425,16.36475,-8.625333,16.36475,-9.792708,1042.0,115.0,59.0,19.423717,326.0,197.0,326.0,209.0,0.0,0.0,8.0,0.0,1.0,0.0,88.0,0.0,2.0,0.0
-71.08333333333333,45.416666666666664,,1.0,,3.1704583,10.568708,26.229965,1074.8112,22.58975,-17.70275,40.2925,15.907208,-4.7630415,15.907208,-10.600125,1354.0,140.0,87.0,13.873942,399.0,279.0,399.0,304.0,0.0,1.0,6.0,0.0,1.0,0.0,91.0,0.0,0.0,0.0
-71.08333333333333,45.583333333333336,,1.0,1.0,3.3861563,10.337646,25.642658,1083.192,22.84625,-17.468,40.31425,16.2055,-4.6540003,16.2055,-10.519292,1308.0,142.0,83.0,15.207061,390.0,268.0,390.0,288.0,0.0,1.0,5.0,0.0,1.0,0.0,93.0,0.0,0.0,0.0
-71.08333333333333,45.75,1.0,,1.0,3.6678228,10.241646,25.243292,1093.8414,23.2875,-17.28425,40.57175,16.628374,-4.4935417,16.628374,-10.381416,1190.0,136.0,73.0,18.642359,371.0,231.0,371.0,254.0,0.0,4.0,7.0,0.0,1.0,0.0,84.0,0.0,3.0,0.0
-71.08333333333333,45.916666666666664,,1.0,,3.8014376,10.258875,24.946049,1107.2534,23.734,-17.39025,41.12425,16.939667,-9.3405,16.939667,-10.400958,1134.0,129.0,68.0,19.572012,360.0,219.0,360.0,238.0,0.0,6.0,9.0,0.0,1.0,0.0,74.0,1.0,10.0,0.0
-71.08333333333333,46.916666666666664,1.0,1.0,1.0,3.8221786,9.91651,23.661955,1137.4196,24.151724,-17.757366,41.90909,16.323511,-9.663741,17.286886,-10.804754,1289.0,136.0,74.0,18.301956,385.0,243.0,381.0,263.0,2.0,16.0,16.0,0.0,5.0,0.0,52.0,5.0,3.0,1.0
-71.08333333333333,47.25,,1.0,,0.6134374,10.607083,24.897211,1138.994,21.36125,-21.24225,42.6035,-10.578792,-7.659,14.3255005,-13.914542,1547.0,153.0,102.0,12.356883,429.0,320.0,422.0,386.0,0.0,0.0,8.0,0.0,7.0,0.0,84.0,0.0,0.0,0.0
-71.08333333333333,48.25,1.0,,1.0,1.8647813,10.703146,23.79627,1211.6418,23.17775,-21.800499,44.97825,14.898334,-6.9440417,16.049583,-13.968667,1155.0,136.0,63.0,25.172762,379.0,196.0,364.0,227.0,1.0,4.0,11.0,0.0,6.0,0.0,77.0,1.0,0.0,1.0
-71.08333333333333,48.416666666666664,1.0,1.0,1.0,2.4518437,11.161479,23.89386,1246.2563,24.4155,-22.29725,46.712753,15.734417,-6.4952917,16.94375,-13.9405,1083.0,130.0,57.0,26.2229,361.0,183.0,341.0,210.0,3.0,8.0,23.0,0.0,9.0,0.0,37.0,15.0,4.0,1.0
-71.08333333333333,48.583333333333336,1.0,,,1.6581666,11.3575,24.14627,1248.3724,23.4965,-23.53975,47.036247,14.901958,-7.3181252,16.064875,-14.8272915,1093.0,134.0,55.0,28.000639,372.0,178.0,349.0,212.0,1.0,2.0,18.0,0.0,10.0,0.0,65.0,2.0,3.0,1.0
-71.08333333333333,49.916666666666664,1.0,,,-0.5260312,11.253354,24.261806,1243.4248,21.42275,-24.96025,46.383003,14.051292,-9.379916,14.051292,-16.884834,1026.0,143.0,46.0,35.260548,373.0,149.0,373.0,182.0,0.0,0.0,6.0,0.0,4.0,0.0,83.0,0.0,8.0,1.0
-70.91666666666667,44.083333333333336,,1.0,,6.596375,12.964916,31.082355,1015.4651,27.04525,-14.66625,41.711502,1.9504583,-5.174958,18.83275,-6.3839164,1149.0,121.0,82.0,11.21145,326.0,257.0,287.0,273.0,0.0,5.0,16.0,0.0,2.0,0.0,71.0,1.0,5.0,2.0
-70.91666666666667,44.416666666666664,1.0,1.0,1.0,5.1553645,12.031855,29.687757,1015.2168,25.0065,-15.5215,40.528,17.400667,-6.619,17.400667,-7.74925,1120.0,115.0,73.0,13.312098,309.0,231.0,309.0,246.0,0.0,2.0,8.0,0.0,1.0,0.0,89.0,0.0,0.0,0.0
-70.91666666666667,44.583333333333336,,1.0,1.0,4.163427,11.705646,28.963438,1026.9891,23.877,-16.53825,40.415253,16.515625,-7.803125,16.515625,-8.89425,1137.0,115.0,72.0,14.146609,324.0,231.0,324.0,244.0,0.0,1.0,8.0,0.0,1.0,0.0,90.0,0.0,0.0,0.0
-70.91666666666667,45.25,,1.0,,2.592427,10.910979,26.848377,1072.2173,22.22875,-18.4105,40.63925,15.359417,-5.3344584,15.359417,-11.088291,1296.0,133.0,82.0,14.64759,384.0,263.0,384.0,286.0,0.0,0.0,11.0,0.0,2.0,0.0,86.0,0.0,0.0,0.0
-70.91666666666667,45.416666666666664,,1.0,1.0,3.3832083,10.926,26.77121,1077.8602,23.044,-17.7685,40.8125,16.150959,-4.568375,16.150959,-10.439834,1238.0,129.0,78.0,14.826179,371.0,252.0,371.0,273.0,0.0,2.0,9.0,0.0,1.0,0.0,82.0,0.0,4.0,0.0
-70.91666666666667,45.583333333333336,,,1.0,3.5081878,10.603126,26.077534,1083.8105,23.14175,-17.51825,40.66,16.355333,-4.643,16.355333,-10.368667,1204.0,131.0,75.0,16.541595,369.0,241.0,369.0,261.0,1.0,4.0,11.0,0.0,2.0,0.0,74.0,1.0,7.0,0.0
-70.91666666666667,46.25,1.0,,,3.62625,10.6172085,25.218124,1125.8246,24.0425,-18.059,42.1015,16.9125,-9.757417,16.9125,-10.861375,1102.0,124.0,59.0,23.10259,361.0,199.0,361.0,214.0,1.0,17.0,19.0,0.0,3.0,0.0,58.0,2.0,0.0,1.0
-70.91666666666667,47.083333333333336,,,1.0,2.6210818,9.917818,23.78791,1128.0408,22.804607,-18.888077,41.692684,16.040695,-5.711924,16.040695,-11.850859,1339.0,133.0,84.0,14.026066,383.0,272.0,383.0,288.0,1.0,11.0,16.0,0.0,8.0,0.0,61.0,2.0,0.0,0.0
-70.91666666666667,48.25,1.0,,1.0,2.1084688,10.676271,23.765844,1207.9457,23.361,-21.56175,44.922752,15.09525,-6.6824164,16.242292,-13.684083,1126.0,132.0,59.0,25.045914,367.0,190.0,355.0,224.0,1.0,1.0,10.0,0.0,5.0,0.0,78.0,2.0,2.0,1.0
-70.91666666666667,48.416666666666664,1.0,1.0,1.0,2.4038124,10.857917,23.855427,1216.4628,23.74375,-21.77175,45.5155,15.453083,-6.4397917,16.501291,-13.595625,1079.0,129.0,55.0,26.102247,356.0,179.0,341.0,214.0,2.0,7.0,21.0,0.0,8.0,0.0,43.0,2.0,17.0,0.0
-70.91666666666667,48.583333333333336,1.0,,,1.1346145,11.021521,23.988771,1226.8711,22.644,-23.3005,45.9445,14.236583,-7.703375,15.3925,-14.98925,1161.0,141.0,60.0,27.003603,390.0,190.0,372.0,231.0,0.0,0.0,11.0,0.0,6.0,0.0,81.0,0.0,1.0,1.0
-70.75,44.083333333333336,,1.0,1.0,6.475021,12.565625,30.567347,1004.6752,26.49675,-14.61125,41.108,1.9612501,-5.19825,18.56075,-6.3657913,1158.0,122.0,82.0,11.033499,329.0,263.0,285.0,276.0,0.0,1.0,9.0,0.0,2.0,0.0,78.0,1.0,9.0,1.0
-70.75,44.25,,1.0,1.0,6.007854,12.320708,30.174887,1007.6931,25.95425,-14.87675,40.831,1.4219583,-5.6700416,18.160875,-6.834417,1136.0,119.0,78.0,11.392668,320.0,247.0,292.0,261.0,0.0,0.0,6.0,0.0,1.0,0.0,90.0,0.0,2.0,1.0
-70.75,44.416666666666664,1.0,1.0,,5.769219,12.284396,29.850729,1022.6784,25.90525,-15.2475,41.152752,1.1224585,-6.0877085,18.089293,-7.2835,1084.0,113.0,69.0,13.436678,304.0,222.0,292.0,237.0,0.0,2.0,11.0,0.0,1.0,0.0,84.0,1.0,2.0,1.0
-70.75,44.583333333333336,1.0,1.0,,5.0622916,12.104751,29.484049,1031.536,25.11325,-15.942,41.055252,17.459917,-6.926625,17.459917,-8.095959,1068.0,109.0,65.0,14.595173,300.0,213.0,300.0,226.0,0.0,2.0,10.0,0.0,1.0,0.0,85.0,0.0,1.0,0.0
-70.75,44.916666666666664,1.0,1.0,,3.8036041,11.849792,28.393446,1062.7797,23.89825,-17.836,41.734253,16.462168,-8.813583,16.462168,-9.784125,1048.0,110.0,62.0,16.62637,313.0,205.0,313.0,219.0,0.0,0.0,6.0,0.0,1.0,0.0,62.0,0.0,30.0,1.0
-70.75,45.083333333333336,1.0,1.0,,3.1543021,11.672563,28.294891,1063.7057,23.04175,-18.2115,41.25325,15.837917,-9.327042,15.837917,-10.436375,1150.0,118.0,71.0,14.944748,340.0,234.0,340.0,248.0,0.0,0.0,8.0,0.0,1.0,0.0,87.0,0.0,4.0,0.0
-70.75,46.083333333333336,,1.0,,3.7553437,11.034854,26.057096,1120.645,24.2335,-18.11525,42.348747,16.990583,-9.499917,16.990583,-10.688375,1066.0,122.0,57.0,22.817364,349.0,194.0,349.0,207.0,1.0,14.0,17.0,0.0,2.0,0.0,61.0,4.0,1.0,0.0
-70.75,46.916666666666664,,1.0,1.0,4.153463,9.955815,23.58726,1146.1227,24.705778,-17.502666,42.208443,17.699259,-9.522963,17.699259,-10.580593,1107.0,125.0,54.0,25.574778,354.0,185.0,354.0,195.0,2.0,39.0,25.0,0.0,3.0,0.0,27.0,2.0,2.0,1.0
-70.75,47.083333333333336,1.0,1.0,1.0,2.8741536,9.767578,23.615168,1121.954,22.991146,-18.370312,41.361458,16.201042,-10.37691,16.201042,-11.51658,1258.0,125.0,77.0,15.820307,364.0,250.0,364.0,257.0,1.0,13.0,16.0,0.0,7.0,0.0,60.0,0.0,2.0,1.0
-70.75,47.75,1.0,,1.0,-0.14855218,10.447687,24.38129,1166.4231,20.924,-21.92725,42.85125,14.001208,-8.8245,14.001208,-14.916917,1363.0,143.0,88.0,15.666978,404.0,270.0,404.0,299.0,1.0,0.0,20.0,0.0,12.0,0.0,64.0,0.0,2.0,1.0
-70.58333333333333,44.083333333333336,,1.0,1.0,6.5904374,12.152166,29.928497,1001.2774,26.39675,-14.20725,40.604,2.1566248,-5.0522084,18.6535,-6.184125,1148.0,120.0,81.0,11.030563,327.0,263.0,277.0,274.0,0.0,1.0,10.0,0.0,2.0,0.0,80.0,0.0,7.0,1.0
-70.58333333333333,44.25,1.0,1.0,1.0,6.2567706,12.176375,29.840948,1010.02026,26.22475,-14.5795,40.804253,1.6604999,-5.432667,18.43775,-6.639583,1132.0,118.0,76.0,11.122059,320.0,250.0,284.0,261.0,0.0,2.0,12.0,0.0,2.0,0.0,80.0,2.0,2.0,1.0
-70.58333333333333,44.416666666666664,,1.0,,5.617802,11.9383955,29.329426,1019.8201,25.51125,-15.19325,40.7045,1.023375,-6.2122498,17.899792,-7.397333,1137.0,119.0,73.0,12.382398,321.0,241.0,296.0,253.0,0.0,2.0,7.0,0.0,0.0,0.0,90.0,0.0,1.0,0.0
-70.58333333333333,44.583333333333336,,1.0,,5.3667917,12.076959,29.32849,1034.6382,25.47975,-15.6985,41.17825,0.6964583,-6.64525,17.8015,-7.8667083,1095.0,114.0,67.0,13.890766,306.0,223.0,298.0,235.0,0.0,3.0,12.0,0.0,1.0,0.0,82.0,2.0,1.0,0.0
-70.58333333333333,44.916666666666664,,1.0,,3.4338229,11.786187,28.546797,1059.4443,23.457,-17.83025,41.28725,16.100624,-9.00075,16.100624,-10.099417,1143.0,113.0,72.0,13.5473,325.0,236.0,325.0,250.0,0.0,0.0,8.0,0.0,2.0,0.0,85.0,0.0,5.0,0.0
-70.58333333333333,45.083333333333336,1.0,,,3.3735833,11.895333,28.630339,1066.1843,23.4285,-18.119501,41.548,16.071333,-9.1305,16.071333,-10.274083,1125.0,112.0,70.0,14.053018,326.0,231.0,326.0,245.0,0.0,1.0,8.0,0.0,1.0,0.0,88.0,0.0,1.0,0.0
-70.58333333333333,46.75,,,1.0,2.9446356,9.889854,23.766403,1130.4741,23.1375,-18.47525,41.61275,15.306334,-5.277458,16.324375,-11.6258335,1132.0,124.0,67.0,19.914171,356.0,213.0,349.0,237.0,0.0,2.0,7.0,0.0,1.0,0.0,89.0,0.0,0.0,0.0
-70.58333333333333,46.916666666666664,,1.0,,3.7894928,9.697916,23.340353,1132.1548,24.119293,-17.430706,41.55,17.224955,-4.6385417,17.224955,-10.731386,1112.0,122.0,61.0,21.55677,347.0,203.0,347.0,217.0,1.0,22.0,14.0,0.0,2.0,0.0,57.0,3.0,0.0,0.0
-70.58333333333333,47.25,,1.0,,1.7067547,9.500362,23.316082,1113.567,21.652796,-19.093168,40.745964,12.466977,-11.326812,15.101449,-12.480227,1285.0,126.0,87.0,12.4721775,366.0,274.0,363.0,282.0,1.0,0.0,12.0,0.0,8.0,0.0,77.0,0.0,1.0,0.0
-70.58333333333333,47.416666666666664,,,1.0,2.292079,9.52053,23.176495,1122.5693,22.278906,-18.799479,41.078384,13.092622,-10.946875,15.728125,-12.034027,1169.0,122.0,78.0,13.820009,341.0,246.0,330.0,246.0,1.0,6.0,13.0,0.0,7.0,0.0,71.0,1.0,0.0,0.0
-70.58333333333333,47.583333333333336,,1.0,,2.2405624,9.78525,23.501333,1139.4845,22.43425,-19.20275,41.637,13.253167,-11.249917,15.820625,-12.334042,1062.0,108.0,68.0,15.94071,319.0,217.0,314.0,217.0,1.0,6.0,17.0,0.0,13.0,0.0,63.0,0.0,0.0,0.0
-70.41666666666667,44.083333333333336,,1.0,1.0,6.7508645,11.613895,29.14403,996.31775,26.26825,-13.58175,39.85,2.2799582,17.881874,18.781584,-5.9558334,1146.0,117.0,80.0,10.837002,325.0,259.0,268.0,277.0,0.0,2.0,13.0,0.0,3.0,0.0,72.0,1.0,8.0,1.0
-70.41666666666667,44.25,,1.0,,6.2639894,11.740729,29.180569,1006.65735,25.971,-14.26375,40.23475,1.7125,-5.3945417,18.413166,-6.5795,1154.0,118.0,78.0,10.346028,324.0,263.0,282.0,270.0,0.0,2.0,9.0,0.0,1.0,0.0,87.0,0.0,0.0,0.0
-70.41666666666667,44.416666666666664,,1.0,,5.9990416,11.856375,29.193007,1017.4736,25.8565,-14.75725,40.61375,1.4406251,-5.808375,18.254084,-7.0054584,1141.0,117.0,73.0,11.43082,321.0,249.0,289.0,257.0,0.0,2.0,7.0,0.0,0.0,0.0,89.0,0.0,1.0,0.0
-70.41666666666667,44.75,,1.0,,4.783625,12.085667,29.30871,1040.0382,24.82,-16.41575,41.23575,0.23195831,-7.361292,17.226833,-8.522959,1119.0,112.0,69.0,12.332986,307.0,234.0,303.0,244.0,0.0,1.0,5.0,0.0,0.0,0.0,90.0,0.0,3.0,0.0
-70.41666666666667,47.416666666666664,1.0,,1.0,3.0060587,9.327168,23.160172,1100.2347,22.552551,-17.719898,40.27245,13.485544,-11.041581,16.10859,-11.041581,1000.0,102.0,63.0,15.027326,296.0,202.0,290.0,202.0,2.0,7.0,18.0,0.0,6.0,0.0,63.0,2.0,3.0,1.0
